"CU_ID","Year","Value"
"SEL-22-03",2001,5451.75198552085
"SEL-22-03",2002,3346.18875086085
"SEL-22-03",2003,4661.89457649532
"SEL-22-03",2004,4522.10956210868
"SEL-22-03",2005,3629.91880195705
"SEL-22-03",2006,2648.24563851372
"SEL-22-03",2007,2955.26927138979
"SEL-22-03",2008,2379.73334414279
"SEL-22-03",2009,2417.96244148823
"SEL-22-03",2010,3342.92900248495
"SEL-22-03",2011,4818.18217651934
"SEL-22-03",2012,8357.98114128281
"SEL-22-03",2013,8626.40602972397
"SEL-22-03",2014,9924.44655587423
"SEL-22-03",2015,11247.3260216596
"SEL-22-03",2016,11954.2571059635
"SEL-22-03",2017,13137.4342883939
"SEL-22-03",2018,15656.7827483823
"SEL-22-03",2019,13262.8579324525
"SEL-22-03",2020,14153.9331599451
"SEL-22-03",2021,10410.6905824701
"SEL-22-03",2022,7370.48348285465
"SEL-24-02",1995,3380.1866857631
"SEL-24-02",1996,2959.11245790146
"SEL-24-02",1997,2728.62100839508
"SEL-24-02",1998,2731.30111432906
"SEL-24-02",1999,2160.48616576436
"SEL-24-02",2000,1867.91633761077
"SEL-24-02",2001,1915.6669023464
"SEL-24-02",2002,1318.00813955179
"SEL-24-02",2003,946.894768510906
"SEL-24-02",2004,820.436533780873
"SEL-24-02",2005,822.07088246353
"SEL-24-02",2006,817.414841675843
"SEL-24-02",2007,1102.77843996101
"SEL-24-02",2008,1157.85121577839
"SEL-24-02",2009,1435.41238639654
"SEL-24-02",2010,1884.56733433655
"SEL-24-02",2011,2110.46987895977
"SEL-24-02",2012,2078.47506401528
"SEL-24-02",2013,2137.39301904715
"SEL-24-02",2014,2597.55120377757
"SEL-24-02",2015,3010.14242982393
"SEL-24-02",2016,3113.69024361285
"SEL-24-02",2017,3627.78640628029
"SEL-24-02",2018,4180.73331265075
"SEL-24-02",2019,3464.23035747664
"SEL-24-02",2020,3584.49463423326
"SEL-24-02",2021,4240.80040514655
"SEL-24-02",2022,5197.28994484975
"SEL-20-05",1995,NA
"SEL-20-05",1996,NA
"SEL-20-05",1997,NA
"SEL-20-05",1998,NA
"SEL-20-05",1999,10889.1466945035
"SEL-20-05",2000,7920.56895189866
"SEL-20-05",2001,7443.53799847981
"SEL-20-05",2002,7112.1674160867
"SEL-20-05",2003,6738.61672007753
"SEL-20-05",2004,NA
"SEL-20-05",2005,NA
"SEL-20-05",2006,NA
"SEL-20-05",2007,NA
"SEL-20-05",2008,NA
"SEL-20-05",2009,NA
"SEL-20-05",2010,NA
"SEL-20-05",2011,NA
"SEL-20-05",2012,NA
"SEL-20-05",2013,NA
"SEL-20-05",2014,NA
"SEL-20-05",2015,NA
"SEL-20-05",2016,NA
"SEL-20-05",2017,NA
"SEL-20-05",2018,NA
"SEL-20-05",2019,NA
"SEL-20-05",2020,NA
"SEL-20-05",2021,NA
"SEL-20-05",2022,402.043623603101
"SEL-20-06",1995,15168.7641557765
"SEL-20-06",1996,15903.1321328188
"SEL-20-06",1997,15614.5417061725
"SEL-20-06",1998,15956.1663189616
"SEL-20-06",1999,15526.2785005798
"SEL-20-06",2000,16017.1512276203
"SEL-20-06",2001,19124.2419049852
"SEL-20-06",2002,21330.0432263482
"SEL-20-06",2003,26449.5908517935
"SEL-20-06",2004,27394.5873787091
"SEL-20-06",2005,25243.7076879593
"SEL-20-06",2006,25015.9889194958
"SEL-20-06",2007,22807.9566002846
"SEL-20-06",2008,19363.182125943
"SEL-20-06",2009,19531.6249593881
"SEL-20-06",2010,24882.7389811337
"SEL-20-06",2011,27941.2185252198
"SEL-20-06",2012,33362.8550972969
"SEL-20-06",2013,36542.082039516
"SEL-20-06",2014,36893.7921214333
"SEL-20-06",2015,31102.9804505145
"SEL-20-06",2016,28685.8855789735
"SEL-20-06",2017,26406.436627834
"SEL-20-06",2018,26972.1677412829
"SEL-20-06",2019,26728.9234657729
"SEL-20-06",2020,23970.0286452703
"SEL-20-06",2021,22361.7119198606
"SEL-20-06",2022,24057.8714699586
"SEL-21-05",1995,NA
"SEL-21-05",1996,NA
"SEL-21-05",1997,NA
"SEL-21-05",1998,NA
"SEL-21-05",1999,NA
"SEL-21-05",2000,NA
"SEL-21-05",2001,NA
"SEL-21-05",2002,NA
"SEL-21-05",2003,NA
"SEL-21-05",2004,990.175077467845
"SEL-21-05",2005,1420.85192602085
"SEL-21-05",2006,2151.21472046505
"SEL-21-05",2007,1116.4583264098
"SEL-21-05",2008,1090.79059507179
"SEL-21-05",2009,1464.78741700368
"SEL-21-05",2010,2077.74218480062
"SEL-21-05",2011,3662.72085622533
"SEL-21-05",2012,5353.33436317394
"SEL-21-05",2013,3865.12764000171
"SEL-21-05",2014,3481.76412030973
"SEL-21-05",2015,4119.37678624037
"SEL-21-05",2016,2757.8067403832
"SEL-21-05",2017,2234.72094039679
"SEL-21-05",2018,1271.12532087651
"SEL-21-05",2019,515.086320766466
"SEL-21-05",2020,299.060701963504
"SEL-21-05",2021,314.206097390332
"SEL-21-05",2022,314.370302357476
"SEL-24-04",1995,3171.02361651886
"SEL-24-04",1996,2760.53639558581
"SEL-24-04",1997,3104.90258112242
"SEL-24-04",1998,2426.75167490634
"SEL-24-04",1999,3409.42613333941
"SEL-24-04",2000,2898.97708235662
"SEL-24-04",2001,3104.31163791387
"SEL-24-04",2002,2851.6460433731
"SEL-24-04",2003,2825.67542760588
"SEL-24-04",2004,1617.89972763431
"SEL-24-04",2005,2480.43747397566
"SEL-24-04",2006,3189.54543311108
"SEL-24-04",2007,3165.11845701423
"SEL-24-04",2008,3073.32839369163
"SEL-24-04",2009,2055.26452645373
"SEL-24-04",2010,2140.57532597222
"SEL-24-04",2011,2477.13076387882
"SEL-24-04",2012,2273.35433766701
"SEL-24-04",2013,1528.85384056662
"SEL-24-04",2014,2026.67464917754
"SEL-24-04",2015,2154.3409319383
"SEL-24-04",2016,2456.37603701694
"SEL-24-04",2017,2811.15234997173
"SEL-24-04",2018,2640.01187881367
"SEL-24-04",2019,4456.99949916274
"SEL-24-04",2020,3819.57986312507
"SEL-24-04",2021,3223.69837932189
"SEL-24-04",2022,3007.29349770816
"SEL-20-07",1995,11034.5956834719
"SEL-20-07",1996,12355.689410496
"SEL-20-07",1997,9907.96291664461
"SEL-20-07",1998,8203.3599264126
"SEL-20-07",1999,10343.1158002813
"SEL-20-07",2000,8525.75481279036
"SEL-20-07",2001,7308.5974065489
"SEL-20-07",2002,8391.0078467027
"SEL-20-07",2003,7371.63898372305
"SEL-20-07",2004,6468.82783174928
"SEL-20-07",2005,6175.22899362439
"SEL-20-07",2006,4606.02934217134
"SEL-20-07",2007,4501.29404890912
"SEL-20-07",2008,5475.56098242299
"SEL-20-07",2009,6286.07940299316
"SEL-20-07",2010,7553.90328869492
"SEL-20-07",2011,11827.4534980451
"SEL-20-07",2012,15982.1641300696
"SEL-20-07",2013,20613.9736888939
"SEL-20-07",2014,23655.8218951707
"SEL-20-07",2015,25211.0336041169
"SEL-20-07",2016,26354.497374142
"SEL-20-07",2017,22502.6562531472
"SEL-20-07",2018,18865.0354931911
"SEL-20-07",2019,18008.673595745
"SEL-20-07",2020,9612.94124160456
"SEL-20-07",2021,7850.85458463296
"SEL-20-07",2022,8529.98516912153
"SER-20",1995,2344.28674735451
"SER-20",1996,3427.01416254375
"SER-20",1997,6667.54425279973
"SER-20",1998,7344.3656436141
"SER-20",1999,8395.92767025139
"SER-20",2000,7621.19028140816
"SER-20",2001,5909.34613449086
"SER-20",2002,3200.88301801262
"SER-20",2003,2934.62243324309
"SER-20",2004,2870.08676659545
"SER-20",2005,3043.31755546698
"SER-20",2006,4045.70812521896
"SER-20",2007,5370.22995063121
"SER-20",2008,8150.77633162627
"SER-20",2009,10226.8763090826
"SER-20",2010,12784.7752474587
"SER-20",2011,15047.6264621354
"SER-20",2012,17013.8993680536
"SER-20",2013,18889.397718322
"SER-20",2014,24755.2270113713
"SER-20",2015,27680.113712456
"SER-20",2016,28461.4496024461
"SER-20",2017,24297.2004201422
"SER-20",2018,28810.6084544036
"SER-20",2019,30340.1096074294
"SER-20",2020,29770.8084273129
"SER-20",2021,33500.8749589382
"SER-20",2022,28265.3823151208
"SEL-20-08",1995,NA
"SEL-20-08",1996,NA
"SEL-20-08",1997,NA
"SEL-20-08",1998,NA
"SEL-20-08",1999,NA
"SEL-20-08",2000,NA
"SEL-20-08",2001,NA
"SEL-20-08",2002,NA
"SEL-20-08",2003,NA
"SEL-20-08",2004,NA
"SEL-20-08",2005,NA
"SEL-20-08",2006,6593.48497715338
"SEL-20-08",2007,5853.76452268705
"SEL-20-08",2008,3008.78172971798
"SEL-20-08",2009,2736.80362702839
"SEL-20-08",2010,2512.21311996524
"SEL-20-08",2011,2324.8728873456
"SEL-20-08",2012,2329.53789464097
"SEL-20-08",2013,3704.04651662831
"SEL-20-08",2014,3795.34160951097
"SEL-20-08",2015,4956.14599656572
"SEL-20-08",2016,5904.49536608772
"SEL-20-08",2017,6642.06311940547
"SEL-20-08",2018,6680.46196447886
"SEL-20-08",2019,6663.77166708744
"SEL-20-08",2020,2974.1627655328
"SEL-20-08",2021,2694.62313286719
"SEL-20-08",2022,2484.56753024074
"SEL-24-05",1995,286371.640522487
"SEL-24-05",1996,268779.046365496
"SEL-24-05",1997,206548.490767779
"SEL-24-05",1998,172798.14109552
"SEL-24-05",1999,177429.317049249
"SEL-24-05",2000,163562.853423268
"SEL-24-05",2001,149508.719135481
"SEL-24-05",2002,173341.052079178
"SEL-24-05",2003,179804.416903486
"SEL-24-05",2004,171148.659784661
"SEL-24-05",2005,172577.303210373
"SEL-24-05",2006,180877.570102144
"SEL-24-05",2007,143451.489322145
"SEL-24-05",2008,135930.477980484
"SEL-24-05",2009,140861.058836045
"SEL-24-05",2010,143931.214325395
"SEL-24-05",2011,147752.253686124
"SEL-24-05",2012,157796.74972167
"SEL-24-05",2013,161785.646284247
"SEL-24-05",2014,156998.380544197
"SEL-24-05",2015,161962.338675405
"SEL-24-05",2016,148858.238711973
"SEL-24-05",2017,143126.157951311
"SEL-24-05",2018,127831.129115397
"SEL-24-05",2019,115726.746255369
"SEL-24-05",2020,107143.555059003
"SEL-24-05",2021,128625.67142492
"SEL-24-05",2022,159003.390821523
"SEL-21-07",1995,34193.369109753
"SEL-21-07",1996,34362.65149075
"SEL-21-07",1997,33562.6437366691
"SEL-21-07",1998,25882.2410068612
"SEL-21-07",1999,22764.1352220867
"SEL-21-07",2000,13927.1354306663
"SEL-21-07",2001,8744.13845689048
"SEL-21-07",2002,6359.64657394078
"SEL-21-07",2003,7776.60307510935
"SEL-21-07",2004,7408.06441571287
"SEL-21-07",2005,9088.1256038362
"SEL-21-07",2006,11642.2713788553
"SEL-21-07",2007,17187.3184219501
"SEL-21-07",2008,16436.1024328094
"SEL-21-07",2009,18785.8311349388
"SEL-21-07",2010,19791.8830001759
"SEL-21-07",2011,16529.2660600181
"SEL-21-07",2012,11340.1164489603
"SEL-21-07",2013,10030.2599942633
"SEL-21-07",2014,9148.35470112061
"SEL-21-07",2015,10778.0144194477
"SEL-21-07",2016,14289.5476186318
"SEL-21-07",2017,16070.6163846934
"SEL-21-07",2018,19072.6924882997
"SEL-21-07",2019,20577.7113233916
"SEL-21-07",2020,19182.612179305
"SEL-21-07",2021,21710.0630098595
"SEL-21-07",2022,24294.7646586752
"SEL-22-08",1995,NA
"SEL-22-08",1996,NA
"SEL-22-08",1997,NA
"SEL-22-08",1998,NA
"SEL-22-08",1999,NA
"SEL-22-08",2000,350.906204087401
"SEL-22-08",2001,475.555746930202
"SEL-22-08",2002,452.411399475088
"SEL-22-08",2003,600.466641119324
"SEL-22-08",2004,566.402982133975
"SEL-22-08",2005,464.341119804028
"SEL-22-08",2006,368.139323007824
"SEL-22-08",2007,410.577086461875
"SEL-22-08",2008,208.369321655314
"SEL-22-08",2009,185.019659325918
"SEL-22-08",2010,213.460817651493
"SEL-22-08",2011,309.045947805452
"SEL-22-08",2012,NA
"SEL-22-08",2013,NA
"SEL-22-08",2014,NA
"SEL-22-08",2015,NA
"SEL-22-08",2016,NA
"SEL-22-08",2017,NA
"SEL-22-08",2018,409.348729932008
"SEL-22-08",2019,456.195018540704
"SEL-22-08",2020,371.844681668408
"SEL-22-08",2021,326.34883441945
"SEL-22-08",2022,301.863031724519
"SEL-22-10",1995,NA
"SEL-22-10",1996,NA
"SEL-22-10",1997,NA
"SEL-22-10",1998,NA
"SEL-22-10",1999,NA
"SEL-22-10",2000,NA
"SEL-22-10",2001,NA
"SEL-22-10",2002,NA
"SEL-22-10",2003,610.44418870532
"SEL-22-10",2004,455.036585304669
"SEL-22-10",2005,322.602868564602
"SEL-22-10",2006,308.073579890676
"SEL-22-10",2007,295.90861731455
"SEL-22-10",2008,250.301540401496
"SEL-22-10",2009,232.571531939594
"SEL-22-10",2010,284.385523481591
"SEL-22-10",2011,332.871335146722
"SEL-22-10",2012,526.666320285681
"SEL-22-10",2013,459.144952890208
"SEL-22-10",2014,393.938092763413
"SEL-22-10",2015,460.337204598259
"SEL-22-10",2016,336.063950320942
"SEL-22-10",2017,473.3380990307
"SEL-22-10",2018,451.852227432478
"SEL-22-10",2019,324.918387324775
"SEL-22-10",2020,348.162618153207
"SEL-22-10",2021,329.888648887426
"SEL-22-10",2022,365.537757421423
"SEL-22-12",1995,2850.15167087242
"SEL-22-12",1996,NA
"SEL-22-12",1997,NA
"SEL-22-12",1998,NA
"SEL-22-12",1999,NA
"SEL-22-12",2000,NA
"SEL-22-12",2001,NA
"SEL-22-12",2002,NA
"SEL-22-12",2003,NA
"SEL-22-12",2004,NA
"SEL-22-12",2005,1635.01524303166
"SEL-22-12",2006,1496.70780190724
"SEL-22-12",2007,1797.58672242389
"SEL-22-12",2008,955.657138985248
"SEL-22-12",2009,768.670099192568
"SEL-22-12",2010,627.500872622333
"SEL-22-12",2011,743.272802578224
"SEL-22-12",2012,654.684340328404
"SEL-22-12",2013,950.287289951325
"SEL-22-12",2014,1087.93029884434
"SEL-22-12",2015,1392.60313181919
"SEL-22-12",2016,1285.55854053503
"SEL-22-12",2017,1498.62207775638
"SEL-22-12",2018,1594.91577552836
"SEL-22-12",2019,1910.76049898746
"SEL-22-12",2020,1959.50246988153
"SEL-22-12",2021,1741.34471893549
"SEL-22-12",2022,1680.37153281749
"SEL-21-09",1995,36606.1085981885
"SEL-21-09",1996,32173.8522274883
"SEL-21-09",1997,16459.7469951878
"SEL-21-09",1998,12456.7434114955
"SEL-21-09",1999,15645.3265129993
"SEL-21-09",2000,15353.4099634651
"SEL-21-09",2001,15129.6216971489
"SEL-21-09",2002,20011.6325721349
"SEL-21-09",2003,21172.1167306076
"SEL-21-09",2004,19732.5268084076
"SEL-21-09",2005,16453.7295450098
"SEL-21-09",2006,16472.8295043222
"SEL-21-09",2007,16102.6528744846
"SEL-21-09",2008,15909.9378373267
"SEL-21-09",2009,16198.3247755991
"SEL-21-09",2010,13782.4361888072
"SEL-21-09",2011,11227.1638722762
"SEL-21-09",2012,11886.6103443876
"SEL-21-09",2013,8604.93635053404
"SEL-21-09",2014,6411.59472544724
"SEL-21-09",2015,9004.12578430225
"SEL-21-09",2016,9920.43411282348
"SEL-21-09",2017,9028.69799792493
"SEL-21-09",2018,9377.66621784827
"SEL-21-09",2019,11304.1632201355
"SEL-21-09",2020,9827.7621619058
"SEL-21-09",2021,8908.87131952278
"SEL-21-09",2022,8476.1924658997
"SER-21",1995,NA
"SER-21",1996,NA
"SER-21",1997,NA
"SER-21",1998,NA
"SER-21",1999,NA
"SER-21",2000,NA
"SER-21",2001,NA
"SER-21",2002,NA
"SER-21",2003,NA
"SER-21",2004,NA
"SER-21",2005,NA
"SER-21",2006,654.976766052143
"SER-21",2007,589.129604849943
"SER-21",2008,323.686835625651
"SER-21",2009,200.907368914873
"SER-21",2010,170.809335333477
"SER-21",2011,NA
"SER-21",2012,NA
"SER-21",2013,NA
"SER-21",2014,NA
"SER-21",2015,NA
"SER-21",2016,832.211629219447
"SER-21",2017,673.043951344418
"SER-21",2018,161.384596543577
"SER-21",2019,199.911993803859
"SER-21",2020,121.154292730829
"SER-21",2021,134.126385022408
"SER-21",2022,428.324142845081
"SEL-01-01",1995,NA
"SEL-01-01",1996,NA
"SEL-01-01",1997,NA
"SEL-01-01",1998,NA
"SEL-01-01",1999,NA
"SEL-01-01",2000,NA
"SEL-01-01",2001,NA
"SEL-01-01",2002,NA
"SEL-01-01",2003,NA
"SEL-01-01",2004,NA
"SEL-01-01",2005,NA
"SEL-01-01",2006,NA
"SEL-01-01",2007,NA
"SEL-01-01",2008,NA
"SEL-01-01",2009,NA
"SEL-01-01",2010,NA
"SEL-01-01",2011,NA
"SEL-01-01",2012,NA
"SEL-01-01",2013,NA
"SEL-01-01",2014,NA
"SEL-01-01",2015,64783.3941344679
"SEL-01-01",2016,62157.4178034016
"SEL-01-01",2017,59171.704688319
"SEL-01-01",2018,43353.7113616981
"SEL-01-01",2019,47432.2924725833
"SEL-01-01",2020,46311.2013206875
"SEL-01-01",2021,39799.2762841913
"SEL-01-01",2022,46531.0969795693
"SEL-01-01",2023,47636.0555636752
"SEL-01-01-old",1995,NA
"SEL-01-01-old",1996,NA
"SEL-01-01-old",1997,NA
"SEL-01-01-old",1998,NA
"SEL-01-01-old",1999,NA
"SEL-01-01-old",2000,NA
"SEL-01-01-old",2001,NA
"SEL-01-01-old",2002,NA
"SEL-01-01-old",2003,NA
"SEL-01-01-old",2004,NA
"SEL-01-01-old",2005,NA
"SEL-01-01-old",2006,NA
"SEL-01-01-old",2007,24611.3755789417
"SEL-01-01-old",2008,32493.1778194836
"SEL-01-01-old",2009,38871.4413732743
"SEL-01-01-old",2010,66850.7495761917
"SEL-01-01-old",2011,NA
"SEL-01-01-old",2012,NA
"SEL-01-01-old",2013,NA
"SEL-01-01-old",2014,NA
"SEL-01-01-old",2015,NA
"SEL-01-01-old",2016,NA
"SEL-01-01-old",2017,NA
"SEL-01-01-old",2018,NA
"SEL-01-01-old",2019,NA
"SEL-01-01-old",2020,NA
"SEL-01-01-old",2021,NA
"SEL-01-01-old",2022,NA
"SEL-01-01-old",2023,NA
