"","DataSet","Species","Year","Escapement_Total","Escapement_Wild","CU_ID","CU_Name","DU_ID","Recruits_Total","Recruits_Wild","CU_ID_Report","Abd_StartYr","UseYear","RelAbd_metric_ts"
"39","Sk_Fraser","Sockeye",1988,34690.5174,34690.5174,"CU_19","Anderson_Seton_ES","TBD",309753,309753,"CU-19",1950,TRUE,NA
"40","Sk_Fraser","Sockeye",1989,15072.4537,15072.4537,"CU_19","Anderson_Seton_ES","TBD",47315,47315,"CU-19",1950,TRUE,NA
"41","Sk_Fraser","Sockeye",1990,4918.2313,4918.2313,"CU_19","Anderson_Seton_ES","TBD",14784,14784,"CU-19",1950,TRUE,NA
"42","Sk_Fraser","Sockeye",1991,7567.2104,7567.2104,"CU_19","Anderson_Seton_ES","TBD",20443,20443,"CU-19",1950,TRUE,NA
"43","Sk_Fraser","Sockeye",1992,15947.895,15947.895,"CU_19","Anderson_Seton_ES","TBD",183794,183794,"CU-19",1950,TRUE,NA
"44","Sk_Fraser","Sockeye",1993,13923.0828,13923.0828,"CU_19","Anderson_Seton_ES","TBD",66967,66967,"CU-19",1950,TRUE,NA
"45","Sk_Fraser","Sockeye",1994,2648.9826,2648.9826,"CU_19","Anderson_Seton_ES","TBD",33549,33549,"CU-19",1950,TRUE,NA
"46","Sk_Fraser","Sockeye",1995,7058.923,7058.923,"CU_19","Anderson_Seton_ES","TBD",21489,21489,"CU-19",1950,TRUE,8027.19994894131
"47","Sk_Fraser","Sockeye",1996,24969.5006,24969.5006,"CU_19","Anderson_Seton_ES","TBD",197587,197587,"CU-19",1950,TRUE,8979.26322747641
"48","Sk_Fraser","Sockeye",1997,3765.0633,3765.0633,"CU_19","Anderson_Seton_ES","TBD",12667,12667,"CU-19",1950,TRUE,6475.15132195802
"49","Sk_Fraser","Sockeye",1998,4408.4784,4408.4784,"CU_19","Anderson_Seton_ES","TBD",4404,4404,"CU-19",1950,TRUE,7354.48599160778
"50","Sk_Fraser","Sockeye",1999,2620.763,2620.763,"CU_19","Anderson_Seton_ES","TBD",40134,40134,"CU-19",1950,TRUE,5740.82953195619
"51","Sk_Fraser","Sockeye",2000,36652.6206,36652.6206,"CU_19","Anderson_Seton_ES","TBD",91378,91378,"CU-19",1950,TRUE,6319.0013025654
"52","Sk_Fraser","Sockeye",2001,6295.1112,6295.1112,"CU_19","Anderson_Seton_ES","TBD",49931,49931,"CU-19",1950,TRUE,7185.48729581296
"53","Sk_Fraser","Sockeye",2002,1838.2586,1838.2586,"CU_19","Anderson_Seton_ES","TBD",11739,11739,"CU-19",1950,TRUE,5774.11857546642
"54","Sk_Fraser","Sockeye",2003,8109.6966,8109.6966,"CU_19","Anderson_Seton_ES","TBD",4548,4548,"CU-19",1950,TRUE,7658.25657867577
"55","Sk_Fraser","Sockeye",2004,8377.1786,8377.1786,"CU_19","Anderson_Seton_ES","TBD",48974,48974,"CU-19",1950,TRUE,5295.14794229563
"56","Sk_Fraser","Sockeye",2005,13616.82,13616.82,"CU_19","Anderson_Seton_ES","TBD",14910,14910,"CU-19",1950,TRUE,6421.64319253128
"57","Sk_Fraser","Sockeye",2006,2055.4736,2055.4736,"CU_19","Anderson_Seton_ES","TBD",38495,38495,"CU-19",1950,TRUE,6603.47435042135
"58","Sk_Fraser","Sockeye",2007,1931.58,1931.58,"CU_19","Anderson_Seton_ES","TBD",107653,107653,"CU-19",1950,TRUE,4613.17063196401
"59","Sk_Fraser","Sockeye",2008,3424.6104,3424.6104,"CU_19","Anderson_Seton_ES","TBD",77315,77315,"CU-19",1950,TRUE,3688.73849309099
"60","Sk_Fraser","Sockeye",2009,8858.5904,8858.5904,"CU_19","Anderson_Seton_ES","TBD",117431,117431,"CU-19",1950,TRUE,3312.83723595912
"61","Sk_Fraser","Sockeye",2010,10560.0668,10560.0668,"CU_19","Anderson_Seton_ES","TBD",37201,37201,"CU-19",1950,TRUE,4987.56753659152
"62","Sk_Fraser","Sockeye",2011,40665.2977,40665.2977,"CU_19","Anderson_Seton_ES","TBD",34335,34335,"CU-19",1950,TRUE,10683.5750088744
"63","Sk_Fraser","Sockeye",2012,10713.6012,10713.6012,"CU_19","Anderson_Seton_ES","TBD",22680,22680,"CU-19",1950,TRUE,14208.4819461428
"64","Sk_Fraser","Sockeye",2013,44132.8635,44132.8635,"CU_19","Anderson_Seton_ES","TBD",13157,13157,"CU-19",1950,TRUE,21227.4120985997
"65","Sk_Fraser","Sockeye",2014,13454.8362,13454.8362,"CU_19","Anderson_Seton_ES","TBD",NA,NA,"CU-19",1950,TRUE,22552.7750735541
"66","Sk_Fraser","Sockeye",2015,16945.4501,16945.4501,"CU_19","Anderson_Seton_ES","TBD",NA,NA,"CU-19",1950,TRUE,18119.9617591132
"67","Sk_Fraser","Sockeye",2016,6316.147,6316.147,"CU_19","Anderson_Seton_ES","TBD",NA,NA,"CU-19",1950,TRUE,15877.6587991351
"68","Sk_Fraser","Sockeye",2017,5941.7459,5941.7459,"CU_19","Anderson_Seton_ES","TBD",NA,NA,"CU-19",1950,TRUE,9617.77154870914
"69","Sk_Fraser","Sockeye",2018,2635.062,2635.062,"CU_19","Anderson_Seton_ES","TBD",NA,NA,"CU-19",1950,TRUE,6398.12267519079
"70","Sk_Fraser","Sockeye",2019,9473.0586,9473.0586,"CU_19","Anderson_Seton_ES","TBD",NA,NA,"CU-19",1950,TRUE,5532.37794793165
"71","Sk_Fraser","Sockeye",1950,14253.6888,14253.6888,"CU_1","Bowron_ES","TBD",74998,74998,"CU-1",1950,TRUE,NA
"72","Sk_Fraser","Sockeye",1951,19184.1268,19184.1268,"CU_1","Bowron_ES","TBD",103443,103443,"CU-1",1950,TRUE,NA
"73","Sk_Fraser","Sockeye",1952,16459.806,16459.806,"CU_1","Bowron_ES","TBD",43296,43296,"CU-1",1950,TRUE,NA
"74","Sk_Fraser","Sockeye",1953,11720.9356,11720.9356,"CU_1","Bowron_ES","TBD",75576,75576,"CU-1",1950,TRUE,NA
"75","Sk_Fraser","Sockeye",1954,9282.642,9282.642,"CU_1","Bowron_ES","TBD",66264,66264,"CU-1",1950,TRUE,NA
"76","Sk_Fraser","Sockeye",1955,8254.18,8254.18,"CU_1","Bowron_ES","TBD",96912,96912,"CU-1",1950,TRUE,NA
"77","Sk_Fraser","Sockeye",1956,6174.3032,6174.3032,"CU_1","Bowron_ES","TBD",37746,37746,"CU-1",1950,TRUE,NA
"78","Sk_Fraser","Sockeye",1957,10603.3108,10603.3108,"CU_1","Bowron_ES","TBD",41966,41966,"CU-1",1950,TRUE,NA
"79","Sk_Fraser","Sockeye",1958,13103.4004,13103.4004,"CU_1","Bowron_ES","TBD",18112,18112,"CU-1",1950,TRUE,NA
"80","Sk_Fraser","Sockeye",1959,25819.2516,25819.2516,"CU_1","Bowron_ES","TBD",61854,61854,"CU-1",1950,TRUE,NA
"81","Sk_Fraser","Sockeye",1960,6726.936,6726.936,"CU_1","Bowron_ES","TBD",17729,17729,"CU-1",1950,TRUE,NA
"82","Sk_Fraser","Sockeye",1961,6575.9772,6575.9772,"CU_1","Bowron_ES","TBD",28148,28148,"CU-1",1950,TRUE,NA
"83","Sk_Fraser","Sockeye",1962,5549.2808,5549.2808,"CU_1","Bowron_ES","TBD",21321,21321,"CU-1",1950,TRUE,NA
"84","Sk_Fraser","Sockeye",1963,19275.6047,19275.6047,"CU_1","Bowron_ES","TBD",214288,214288,"CU-1",1950,TRUE,NA
"85","Sk_Fraser","Sockeye",1964,1324.2,1324.2,"CU_1","Bowron_ES","TBD",27507,27507,"CU-1",1950,TRUE,NA
"86","Sk_Fraser","Sockeye",1965,2127.2,2127.2,"CU_1","Bowron_ES","TBD",17799,17799,"CU-1",1950,TRUE,NA
"87","Sk_Fraser","Sockeye",1966,2092.584,2092.584,"CU_1","Bowron_ES","TBD",22249,22249,"CU-1",1950,TRUE,NA
"88","Sk_Fraser","Sockeye",1967,27980.346,27980.346,"CU_1","Bowron_ES","TBD",206370,206370,"CU-1",1950,TRUE,NA
"89","Sk_Fraser","Sockeye",1968,3419.617,3419.617,"CU_1","Bowron_ES","TBD",43543,43543,"CU-1",1950,TRUE,NA
"90","Sk_Fraser","Sockeye",1969,3872,3872,"CU_1","Bowron_ES","TBD",17211,17211,"CU-1",1950,TRUE,NA
"91","Sk_Fraser","Sockeye",1970,873.306,873.306,"CU_1","Bowron_ES","TBD",15826,15826,"CU-1",1950,TRUE,NA
"92","Sk_Fraser","Sockeye",1971,19964.151,19964.151,"CU_1","Bowron_ES","TBD",124507,124507,"CU-1",1950,TRUE,NA
"93","Sk_Fraser","Sockeye",1972,3653.0264,3653.0264,"CU_1","Bowron_ES","TBD",16971,16971,"CU-1",1950,TRUE,NA
"94","Sk_Fraser","Sockeye",1973,4023.8024,4023.8024,"CU_1","Bowron_ES","TBD",10662,10662,"CU-1",1950,TRUE,NA
"95","Sk_Fraser","Sockeye",1974,1850,1850,"CU_1","Bowron_ES","TBD",17431,17431,"CU-1",1950,TRUE,NA
"96","Sk_Fraser","Sockeye",1975,26219.16,26219.16,"CU_1","Bowron_ES","TBD",122376,122376,"CU-1",1950,TRUE,NA
"97","Sk_Fraser","Sockeye",1976,2037.15,2037.15,"CU_1","Bowron_ES","TBD",7112,7112,"CU-1",1950,TRUE,NA
"98","Sk_Fraser","Sockeye",1977,2207,2207,"CU_1","Bowron_ES","TBD",15396,15396,"CU-1",1950,TRUE,NA
"99","Sk_Fraser","Sockeye",1978,2772.8748,2772.8748,"CU_1","Bowron_ES","TBD",40627,40627,"CU-1",1950,TRUE,NA
"100","Sk_Fraser","Sockeye",1979,30898,30898,"CU_1","Bowron_ES","TBD",29984,29984,"CU-1",1950,TRUE,NA
"101","Sk_Fraser","Sockeye",1980,2638.7492,2638.7492,"CU_1","Bowron_ES","TBD",45170,45170,"CU-1",1950,TRUE,NA
"102","Sk_Fraser","Sockeye",1981,1032.876,1032.876,"CU_1","Bowron_ES","TBD",16532,16532,"CU-1",1950,TRUE,NA
"103","Sk_Fraser","Sockeye",1982,1647,1647,"CU_1","Bowron_ES","TBD",5277,5277,"CU-1",1950,TRUE,NA
"104","Sk_Fraser","Sockeye",1983,5805.9,5805.9,"CU_1","Bowron_ES","TBD",38132,38132,"CU-1",1950,TRUE,NA
"105","Sk_Fraser","Sockeye",1984,9562.4001,9562.4001,"CU_1","Bowron_ES","TBD",50591,50591,"CU-1",1950,TRUE,NA
"106","Sk_Fraser","Sockeye",1985,5845.6695,5845.6695,"CU_1","Bowron_ES","TBD",19177,19177,"CU-1",1950,TRUE,NA
"107","Sk_Fraser","Sockeye",1986,2850.1638,2850.1638,"CU_1","Bowron_ES","TBD",21198,21198,"CU-1",1950,TRUE,NA
"108","Sk_Fraser","Sockeye",1987,11071,11071,"CU_1","Bowron_ES","TBD",22460,22460,"CU-1",1950,TRUE,NA
"109","Sk_Fraser","Sockeye",1988,12464.334,12464.334,"CU_1","Bowron_ES","TBD",13050,13050,"CU-1",1950,TRUE,NA
"110","Sk_Fraser","Sockeye",1989,2534,2534,"CU_1","Bowron_ES","TBD",12842,12842,"CU-1",1950,TRUE,NA
"111","Sk_Fraser","Sockeye",1990,7513.374,7513.374,"CU_1","Bowron_ES","TBD",31130,31130,"CU-1",1950,TRUE,NA
"112","Sk_Fraser","Sockeye",1991,4919,4919,"CU_1","Bowron_ES","TBD",48625,48625,"CU-1",1950,TRUE,NA
"113","Sk_Fraser","Sockeye",1992,2560,2560,"CU_1","Bowron_ES","TBD",12869,12869,"CU-1",1950,TRUE,NA
"114","Sk_Fraser","Sockeye",1993,1184,1184,"CU_1","Bowron_ES","TBD",20467,20467,"CU-1",1950,TRUE,NA
"115","Sk_Fraser","Sockeye",1994,4380,4380,"CU_1","Bowron_ES","TBD",10849,10849,"CU-1",1950,TRUE,NA
"116","Sk_Fraser","Sockeye",1995,27557.6919,27557.6919,"CU_1","Bowron_ES","TBD",27351,27351,"CU-1",1950,TRUE,4373.48009874312
"117","Sk_Fraser","Sockeye",1996,8146.5664,8146.5664,"CU_1","Bowron_ES","TBD",26776,26776,"CU-1",1950,TRUE,5841.31751507642
"118","Sk_Fraser","Sockeye",1997,4755.1924,4755.1924,"CU_1","Bowron_ES","TBD",5024,5024,"CU-1",1950,TRUE,8269.22695325682
"119","Sk_Fraser","Sockeye",1998,4751,4751,"CU_1","Bowron_ES","TBD",17001,17001,"CU-1",1950,TRUE,8439.03215195701
"120","Sk_Fraser","Sockeye",1999,8238,8238,"CU_1","Bowron_ES","TBD",19734,19734,"CU-1",1950,TRUE,6240.04006780855
"121","Sk_Fraser","Sockeye",2000,12480.384,12480.384,"CU_1","Bowron_ES","TBD",25283,25283,"CU-1",1950,TRUE,6942.25744538754
"122","Sk_Fraser","Sockeye",2001,5504.9166,5504.9166,"CU_1","Bowron_ES","TBD",6825,6825,"CU-1",1950,TRUE,7201.05913673889
"123","Sk_Fraser","Sockeye",2002,8432.355,8432.355,"CU_1","Bowron_ES","TBD",7674,7674,"CU-1",1950,TRUE,8311.65178675943
"124","Sk_Fraser","Sockeye",2003,6076.8,6076.8,"CU_1","Bowron_ES","TBD",3792,3792,"CU-1",1950,TRUE,7702.83560524898
"125","Sk_Fraser","Sockeye",2004,916,916,"CU_1","Bowron_ES","TBD",6090,6090,"CU-1",1950,TRUE,4009.29036766521
"126","Sk_Fraser","Sockeye",2005,1730,1730,"CU_1","Bowron_ES","TBD",2259,2259,"CU-1",1950,TRUE,3001.86633549093
"127","Sk_Fraser","Sockeye",2006,1432.1664,1432.1664,"CU_1","Bowron_ES","TBD",17435,17435,"CU-1",1950,TRUE,1927.0922289153
"128","Sk_Fraser","Sockeye",2007,2132.3649,2132.3649,"CU_1","Bowron_ES","TBD",8364,8364,"CU-1",1950,TRUE,1483.19804933128
"129","Sk_Fraser","Sockeye",2008,773.3475,773.3475,"CU_1","Bowron_ES","TBD",783,783,"CU-1",1950,TRUE,1421.7359616771
"130","Sk_Fraser","Sockeye",2009,1687.2014,1687.2014,"CU_1","Bowron_ES","TBD",6112,6112,"CU-1",1950,TRUE,1412.86008084696
"131","Sk_Fraser","Sockeye",2010,8189.2056,8189.2056,"CU_1","Bowron_ES","TBD",24716,24716,"CU-1",1950,TRUE,2184.79769142453
"132","Sk_Fraser","Sockeye",2011,3991.0932,3991.0932,"CU_1","Bowron_ES","TBD",5280,5280,"CU-1",1950,TRUE,2555.45839298013
"133","Sk_Fraser","Sockeye",2012,59,59,"CU_1","Bowron_ES","TBD",186,186,"CU-1",1950,TRUE,1343.03752054602
"134","Sk_Fraser","Sockeye",2013,3225.0814,3225.0814,"CU_1","Bowron_ES","TBD",510,510,"CU-1",1950,TRUE,1579.17981461111
"135","Sk_Fraser","Sockeye",2014,11418.576,11418.576,"CU_1","Bowron_ES","TBD",NA,NA,"CU-1",1950,TRUE,1716.02704101389
"136","Sk_Fraser","Sockeye",2015,3458.038,3458.038,"CU_1","Bowron_ES","TBD",NA,NA,"CU-1",1950,TRUE,1655.61213175876
"137","Sk_Fraser","Sockeye",2016,143,143,"CU_1","Bowron_ES","TBD",NA,NA,"CU-1",1950,TRUE,2065.75877649436
"138","Sk_Fraser","Sockeye",2017,244,244,"CU_1","Bowron_ES","TBD",NA,NA,"CU-1",1950,TRUE,1083.40763793375
"139","Sk_Fraser","Sockeye",2018,8300.925,8300.925,"CU_1","Bowron_ES","TBD",NA,NA,"CU-1",1950,TRUE,1000.39273414402
"140","Sk_Fraser","Sockeye",2019,20,20,"CU_1","Bowron_ES","TBD",NA,NA,"CU-1",1950,TRUE,275.880235064546
"141","Sk_Fraser","Sockeye",1950,15141.0384,15141.0384,"CU_6","Chilko_S_ES","TBD",187983,187983,"CU-6",1950,TRUE,NA
"142","Sk_Fraser","Sockeye",1951,99134.8632,99134.8632,"CU_6","Chilko_S_ES","TBD",665674,665674,"CU-6",1950,TRUE,NA
"143","Sk_Fraser","Sockeye",1952,434112.99,434112.99,"CU_6","Chilko_S_ES","TBD",1799904,1799904,"CU-6",1950,TRUE,NA
"144","Sk_Fraser","Sockeye",1953,173397.024,173397.024,"CU_6","Chilko_S_ES","TBD",528558,528558,"CU-6",1950,TRUE,NA
"145","Sk_Fraser","Sockeye",1954,33370.008,33370.008,"CU_6","Chilko_S_ES","TBD",636547,636547,"CU-6",1950,TRUE,NA
"146","Sk_Fraser","Sockeye",1955,114018.147,114018.147,"CU_6","Chilko_S_ES","TBD",1438974,1438974,"CU-6",1950,TRUE,NA
"147","Sk_Fraser","Sockeye",1956,617148.324,617148.324,"CU_6","Chilko_S_ES","TBD",2396538,2396538,"CU-6",1950,TRUE,NA
"148","Sk_Fraser","Sockeye",1957,137827.0656,137827.0656,"CU_6","Chilko_S_ES","TBD",120511,120511,"CU-6",1950,TRUE,NA
"149","Sk_Fraser","Sockeye",1958,119983.896,119983.896,"CU_6","Chilko_S_ES","TBD",291933,291933,"CU-6",1950,TRUE,NA
"150","Sk_Fraser","Sockeye",1959,462226.492,462226.492,"CU_6","Chilko_S_ES","TBD",2099156,2099156,"CU-6",1950,TRUE,NA
"151","Sk_Fraser","Sockeye",1960,422280.54,422280.54,"CU_6","Chilko_S_ES","TBD",964857,964857,"CU-6",1950,TRUE,NA
"152","Sk_Fraser","Sockeye",1961,24930.7976,24930.7976,"CU_6","Chilko_S_ES","TBD",64296,64296,"CU-6",1950,TRUE,NA
"153","Sk_Fraser","Sockeye",1962,66133.763,66133.763,"CU_6","Chilko_S_ES","TBD",974191,974191,"CU-6",1950,TRUE,NA
"154","Sk_Fraser","Sockeye",1963,105113.7243,105113.7243,"CU_6","Chilko_S_ES","TBD",1116906,1116906,"CU-6",1950,TRUE,NA
"155","Sk_Fraser","Sockeye",1964,233125.3248,233125.3248,"CU_6","Chilko_S_ES","TBD",1874731,1874731,"CU-6",1950,TRUE,NA
"156","Sk_Fraser","Sockeye",1965,31918.1055,31918.1055,"CU_6","Chilko_S_ES","TBD",140915,140915,"CU-6",1950,TRUE,NA
"157","Sk_Fraser","Sockeye",1966,196538.7744,196538.7744,"CU_6","Chilko_S_ES","TBD",772105,772105,"CU-6",1950,TRUE,NA
"158","Sk_Fraser","Sockeye",1967,153941.3865,153941.3865,"CU_6","Chilko_S_ES","TBD",1956680,1956680,"CU-6",1950,TRUE,NA
"159","Sk_Fraser","Sockeye",1968,312879.672,312879.672,"CU_6","Chilko_S_ES","TBD",2371300,2371300,"CU-6",1950,TRUE,NA
"160","Sk_Fraser","Sockeye",1969,42661.7334,42661.7334,"CU_6","Chilko_S_ES","TBD",385793,385793,"CU-6",1950,TRUE,NA
"161","Sk_Fraser","Sockeye",1970,95881.7816,95881.7816,"CU_6","Chilko_S_ES","TBD",631130,631130,"CU-6",1950,TRUE,NA
"162","Sk_Fraser","Sockeye",1971,153752.7934,153752.7934,"CU_6","Chilko_S_ES","TBD",740253,740253,"CU-6",1950,TRUE,NA
"163","Sk_Fraser","Sockeye",1972,555360.029,555360.029,"CU_6","Chilko_S_ES","TBD",1981889,1981889,"CU-6",1950,TRUE,NA
"164","Sk_Fraser","Sockeye",1973,54489.1225,54489.1225,"CU_6","Chilko_S_ES","TBD",207582,207582,"CU-6",1950,TRUE,NA
"165","Sk_Fraser","Sockeye",1974,106665.7581,106665.7581,"CU_6","Chilko_S_ES","TBD",645809,645809,"CU-6",1950,TRUE,NA
"166","Sk_Fraser","Sockeye",1975,215526.7066,215526.7066,"CU_6","Chilko_S_ES","TBD",1396383,1396383,"CU-6",1950,TRUE,NA
"167","Sk_Fraser","Sockeye",1976,377998.1718,377998.1718,"CU_6","Chilko_S_ES","TBD",1676112,1676112,"CU-6",1950,TRUE,NA
"168","Sk_Fraser","Sockeye",1977,35070.1029,35070.1029,"CU_6","Chilko_S_ES","TBD",193270,193270,"CU-6",1950,TRUE,NA
"169","Sk_Fraser","Sockeye",1978,146139.3302,146139.3302,"CU_6","Chilko_S_ES","TBD",1246777,1246777,"CU-6",1950,TRUE,NA
"170","Sk_Fraser","Sockeye",1979,228187.5757,228187.5757,"CU_6","Chilko_S_ES","TBD",1687672,1687672,"CU-6",1950,TRUE,NA
"171","Sk_Fraser","Sockeye",1980,462783.4966,462783.4966,"CU_6","Chilko_S_ES","TBD",4394455,4394455,"CU-6",1950,TRUE,NA
"172","Sk_Fraser","Sockeye",1981,32365.012,32365.012,"CU_6","Chilko_S_ES","TBD",185203,185203,"CU-6",1950,TRUE,NA
"173","Sk_Fraser","Sockeye",1982,241873.0465,241873.0465,"CU_6","Chilko_S_ES","TBD",1487694,1487694,"CU-6",1950,TRUE,NA
"174","Sk_Fraser","Sockeye",1983,361700.0928,361700.0928,"CU_6","Chilko_S_ES","TBD",1753748,1753748,"CU-6",1950,TRUE,NA
"175","Sk_Fraser","Sockeye",1984,560390.0277,560390.0277,"CU_6","Chilko_S_ES","TBD",503604,503604,"CU-6",1950,TRUE,NA
"176","Sk_Fraser","Sockeye",1985,71274.937,71274.937,"CU_6","Chilko_S_ES","TBD",550437,550437,"CU-6",1950,TRUE,NA
"177","Sk_Fraser","Sockeye",1986,276193.7101,276193.7101,"CU_6","Chilko_S_ES","TBD",4692771,4692771,"CU-6",1950,TRUE,NA
"178","Sk_Fraser","Sockeye",1987,400877.5385,400877.5385,"CU_6","Chilko_S_ES","TBD",4349335,4349335,"CU-6",1950,TRUE,NA
"179","Sk_Fraser","Sockeye",1988,355839.7741,355839.7741,"CU_6","Chilko_S_ES","TBD",3137460,3137460,"CU-6",1950,TRUE,NA
"180","Sk_Fraser","Sockeye",1989,62298.1158,62298.1158,"CU_6","Chilko_S_ES","TBD",3101966,3101966,"CU-6",1950,TRUE,NA
"181","Sk_Fraser","Sockeye",1990,807878.9824,807878.9824,"CU_6","Chilko_S_ES","TBD",2591261,2591261,"CU-6",1950,TRUE,NA
